X,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24
MGG_12100,0,22.88372904,16.91806003,28.73857532,20.39666565,23.29831664,10.91775949,5.200162608,0,20.98021907,18.56572106,53.17347665,12.0546368,15.21007155,11.69525353,10.0035307,0,9.807125846,15.68297484,23.41124986,17.84498516,9.997116168,11.41889044,11.95999117
MGG_12101,0,136.4094545,120.2875467,103.9901426,84.88300821,178.1288487,194.6178676,54.89388241,0,148.5427684,69.4298497,79.82230632,89.5348427,40.09410566,33.3230491,84.33414917,0,143.1929603,53.7618604,74.90438107,72.74664797,32.27593112,23.67995161,35.66290456
MGG_12102,0,0.682636503,5.607519126,5.715269143,5.408406994,2.021829588,5.210941732,0,0,0,4.027836511,1.866116885,4.045473528,2.016561402,1.631113296,5.570353965,0,0,0,7.449309784,8.05684865,3.976272931,3.532489542,2.854194451
MGG_12107,413.6638744,9.68053813,93.4369432,13.50813612,20.77215107,12.09590396,17.70446517,22.78398017,0,10.44152172,151.7227737,117.4322009,22.70867104,63.83273139,33.25079039,36.67567418,1762.858527,8.643173164,181.0636235,204.6763851,20.40267775,26.18011196,38.2418566,47.34202412
MGG_12108,907.7375732,231.9008105,90.15792666,121.0383457,261.2204119,463.6843817,445.9350612,81.60399162,0,360.8752279,151.4541923,88.31676933,56.82545699,59.76471599,49.11332892,105.7596696,0,352.775873,90.99004572,147.2981681,46.6367904,50.45220889,44.0034371,26.16990726
MGG_12109,296.0778418,59.76087047,32.01559616,29.60941567,49.463238,50.66289045,52.89133391,39.92530622,0,55.11681735,31.93965109,34.33089777,39.06571179,21.01646026,24.94880064,50.98641155,0,69.28664746,34.62471976,38.98686407,35.41255192,22.70215144,15.84660979,22.2449938
MGG_12110,0,69.23277566,223.8932476,97.62370813,126.063117,109.5416365,101.0625134,68.13538487,0,100.6149241,234.351084,173.3232106,108.4510906,118.7132911,74.49051525,101.0951555,0,62.46447375,149.8342306,119.290518,99.52926902,81.26089012,66.80410656,83.57673027
MGG_12111,0,120.4454766,35.04568936,64.25082351,41.56458811,67.80273545,82.07986679,31.75334163,0,78.56549138,52.95548194,39.11303598,30.66195774,22.5054275,18.92396678,42.75863782,0,152.3656459,42.78804012,62.45377746,30.9226196,17.10114674,14.90405837,19.26758121
MGG_12114,0,125.2432199,83.9845484,192.5962527,131.6289324,96.52134589,107.3118157,53.10436326,0,148.8730893,135.7322287,111.796308,146.424835,38.83153403,47.50160621,83.42792093,0,175.2641451,116.7800171,55.78464416,174.5383335,31.90347883,40.62467888,96.1821993
MGG_12116,0,13.10225587,7.175234064,3.047128397,13.93702827,14.01334995,17.59554126,9.452042158,0,23.55369908,0,11.93917055,13.89981165,5.836480979,10.82215398,10.18239786,0,27.0358866,8.314267055,17.87238933,17.18221956,7.874184059,10.22399219,9.130380474
MGG_12117,0,17.87898216,2.039818611,6.930047617,10.65668829,12.13526539,10.10964095,1.289799976,237.5751826,8.035184355,1.465185529,1.357655629,7.194495035,0.52396732,1.450390965,2.315770549,0,24.12197728,0,0.67744935,9.629767193,0.826530577,2.111064349,2.966444993
MGG_12118,0,87.48607817,13.43825657,23.32370973,49.77809978,42.39598852,29.86229872,11.54505294,0,75.95097052,37.77101649,8.74975082,41.44903786,6.153349745,8.686479102,14.50999059,0,104.656151,6.499414316,9.702203443,44.97205799,6.510512255,5.126627814,12.10806396
MGG_12119,0,24.8986252,14.66440176,8.521946022,33.1880616,36.87231557,34.06824898,18.91094671,898.9184019,19.2551715,12.47367253,14.12672587,25.67526512,63.04498133,22.94929939,12.04806839,0,20.13327612,4.292792375,7.689839656,30.49564933,21.89153244,20.31649104,8.698757051
MGG_12119,0,24.8986252,14.66440176,8.521946022,33.1880616,36.87231557,34.06824898,18.91094671,898.9184019,19.2551715,12.47367253,14.12672587,25.67526512,63.04498133,22.94929939,12.04806839,0,20.13327612,4.292792375,7.689839656,30.49564933,21.89153244,20.31649104,8.698757051
MGG_12122,647.4600368,427.8022366,179.30693,243.1412478,276.0413922,493.1166639,514.455984,108.5204741,0,400.4010916,232.5848714,212.2795099,167.5832886,116.6948374,117.72665,182.423844,0,432.9009758,160.6281812,198.2849762,183.6201709,131.5982152,97.22149571,130.5216661
MGG_12123,0,34.41416097,32.30802336,33.81085314,34.77770993,23.66178756,30.38053947,15.0479427,0,39.39206479,38.33232527,37.43906994,34.45360931,8.150752425,15.10352209,17.19315765,0,34.11251343,31.28643731,38.3210709,41.74244508,17.53278871,13.10979271,21.81425868
MGG_12124,0,119.3268685,160.3981368,151.3705842,157.5675749,141.9041909,73.60710635,145.5586692,0,85.80474023,181.3533389,207.5835491,335.7227429,164.8055988,144.001718,181.254169,0,185.9604127,148.6884394,187.4323026,265.2108076,96.28595023,164.3965716,226.7825385
MGG_12127,0,989.4475638,1073.344766,842.9775638,743.2360664,758.4204609,580.7777457,536.7374733,724.2824685,1126.83565,1007.270392,1094.768272,636.070445,548.8633825,779.8319637,660.9890404,2205.744167,904.1014593,776.5044185,776.5538489,673.9517042,595.3024132,515.150737,585.5756024
MGG_12128,297.8614432,63.17048535,40.79738419,65.04679723,61.84196534,44.5164318,46.00444147,15.27432596,0,44.1711149,52.69657615,67.88446529,37.86670261,21.87847642,21.39784564,28.9478499,0,39.83087823,23.88569308,62.99246694,43.33870004,17.76359774,16.10310232,20.81767422
MGG_12129,0,181.9154133,98.5282141,121.3425984,114.1675876,94.73340067,139.8834237,50.61914382,0,127.2167841,76.66970424,103.8319572,98.06673675,50.6177991,34.49797255,57.09386377,0,151.3553134,36.53410616,62.71804048,103.645603,37.4282276,27.70911875,41.79190412
MGG_12130,0,95.77767896,44.39183273,70.02176684,80.11989994,85.20934542,92.08110341,23.49563266,0,71.8202942,56.22807603,58.69662664,49.88164828,10.58841716,29.65561283,43.87262751,0,108.9066956,34.72120151,51.9956999,63.04971924,27.10167972,22.20426949,39.91623585
MGG_12130,0,132.5232289,61.42296486,96.88594185,110.8582705,117.9003053,127.408445,32.5098409,0,99.37448255,77.8002377,81.21585918,69.01897357,14.65071242,41.03312597,60.70456416,0,150.6892535,48.04215121,71.94409087,87.23903591,37.49936461,30.72304027,55.23028452
MGG_12131,0,78.8269333,39.74457807,58.79010824,43.07115187,51.52424622,58.44384716,23.29553278,0,48.08224946,36.08622706,55.72976746,40.98731427,33.9541018,31.82492091,25.98278685,0,91.63942024,36.63608341,56.35815421,43.08063976,38.45158028,23.00781923,36.36810405
MGG_12133,738.6335613,63.74013375,76.32040486,76.88242326,67.76152568,59.99530571,31.61289387,60.32280016,0,55.9327912,111.5530204,41.34645969,81.8080697,50.60667919,47.89934122,64.228293,0,64.8192417,27.14776232,53.05178484,80.14774221,43.15099703,33.14380707,37.42699523
MGG_12136,0,15.89375044,15.3599117,22.17799687,20.36995265,14.53756974,9.515747589,7.284182147,0,32.26946331,41.3733853,23.00219664,28.31865652,12.62558031,8.687556116,11.9885152,0,13.35583868,21.35786624,15.30365808,34.67989758,7.779758336,11.74950921,17.31151879
MGG_12137,0,178.3189843,68.17986124,124.8647646,80.48618615,119.552671,150.1452974,37.89042533,620.3769667,177.6490546,112.8675843,106.3568516,37.57378156,22.71260157,39.42325514,41.57409675,0,146.3577322,54.80838513,83.1436874,81.45144961,63.67010026,35.23267061,79.39894985
MGG_12138,0,13.5638608,14.26180681,6.813680313,8.597123562,8.838143418,6.902696425,1.409046708,0,12.87449765,16.00647298,11.86540692,8.931423243,1.373784044,2.016617174,4.427276033,0,9.300756154,7.436609209,10.36114833,9.14789082,5.417678135,1.203255642,3.888844439
MGG_12139,791.4924602,134.2878416,218.7196467,130.8457592,107.0053154,107.1479251,97.20712491,109.7371414,0,127.3629683,211.7496612,180.3860273,82.32652909,43.48030812,62.6990531,110.6592702,0,205.0662011,182.4770239,211.6021336,69.29225812,87.66146716,97.56114579,73.98752356
MGG_12141,0,38.99893604,13.50383134,39.28888468,22.97733118,20.20075227,22.47215534,20.21110141,0,31.68994415,21.66953125,39.68033432,16.00663502,6.78984133,13.74332186,15.0860263,0,40.47218087,25.16916684,30.05764708,24.17905959,11.78749586,8.791240179,12.43056494
MGG_12142,0,0,0,0,1.066638304,1.196227033,0,2.097831696,0,0,4.76618499,4.416394888,0,0,0,1.883275294,0,0,3.690616835,0,0,4.033002186,0.597147894,0
MGG_12154,0,21.45599202,9.870016561,52.69351809,72.95489548,116.9287917,152.8664163,68.26007514,0,12.03417267,17.09089058,25.22123733,61.45754419,9.326307399,76.61662086,86.54060813,0,28.19876726,7.352249767,12.29233618,85.37648274,38.38625088,29.26431117,95.34930765
MGG_12155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112986159,0,0.312102025,0,0,0,0,0,0,0,0.159918
MGG_12158,0,52.50732821,36.13775302,43.23487124,39.66425249,37.47794483,40.92430499,25.798729,0,46.9406463,49.54246657,42.67369173,34.26312516,19.56351643,25.80838793,32.53450459,0,52.03329919,22.1529311,30.97238997,41.67358797,25.3889824,18.18417581,23.59279675
MGG_12159,0,68.54412279,17.2144465,42.64464849,66.00922964,34.91317734,31.66072712,6.803053639,0,49.91610986,55.38489753,42.96575083,40.24722599,11.23891296,19.93660149,22.39332029,0,71.09992106,20.94451265,44.06957174,57.78536814,17.80144632,12.26443381,16.95039942
MGG_12162,0,33.22779304,19.04300807,28.03511344,16.32606913,17.16521883,12.78061793,4.013701874,0,35.00633365,9.1189611,10.56215119,13.22950928,5.86988305,5.128910969,17.1151964,0,22.07784773,8.826396641,16.86512498,13.02898843,9.645237786,3.713126409,4.154048475
MGG_12163,0,48.50805705,38.4729217,37.34494232,57.42722583,55.73441461,40.43383563,52.128977,0,79.38397736,49.34784732,50.29883211,39.65114462,33.17704043,36.41512832,76.04588769,0,66.90639189,49.67520047,54.76002825,62.04634737,37.58099588,27.2039457,37.96605634
MGG_12164,0,36.21883824,27.54812315,34.62887706,34.9837579,31.2878956,29.43983079,20.03183206,0,28.93776886,37.59643687,38.50431353,31.13631549,13.30339592,15.22505889,24.6289873,0,29.70271489,18.38664099,20.12797001,27.70668056,15.90648625,11.77599755,21.03275044
MGG_12165,0,233.2460766,20.33743476,11.81872429,3.871439188,7.236317743,5.802361987,5.076152371,623.3358393,274.0691948,34.59841123,17.81068632,25.31166294,1.649705694,2.594625549,6.075983037,0,413.2453616,25.30233704,56.87846071,19.77340598,7.590108689,2.408211698,5.059069929
MGG_12173,0,27.89124436,32.00304254,7.413179493,18.12248055,44.58217969,43.37040971,5.173946448,0,35.33648581,22.20386576,14.52305298,13.11828921,2.055151908,5.054147442,18.06303113,0,22.76792954,17.19319769,21.74034251,20.52757711,4.420762929,3.763730498,6.610942187
MGG_12174,0,247.1144142,168.2255738,385.7806671,302.8707917,209.7648198,140.6954268,140.9414422,0,217.9443001,380.6305502,289.2481171,271.9457205,98.5234285,116.5339833,193.3708591,0,265.2479945,113.8394431,182.5080897,293.4994865,76.11722467,43.39915723,82.36389703
MGG_12175,0,28.70435238,12.64925665,7.823007027,31.53668195,57.39715064,70.18565364,22.4223221,0,14.83537907,26.6842026,26.76930886,7.678536853,5.615137986,14.36836015,24.66029167,0,26.90981835,27.83457068,40.78618265,9.704762486,17.16778434,16.13588227,13.4393738
MGG_12176,0,33.17505051,432.8203691,21.78454968,14.17274484,52.01878697,29.79335257,32.94261741,0,8.41951275,184.2319633,133.3681155,12.84990798,39.53009072,28.49557806,36.39803172,0,0,236.275633,308.7857148,8.225841507,71.45028846,46.88558823,25.64373981
MGG_12177,0,1.617668872,7.087117155,6.019415044,13.88454309,24.35528732,17.83680976,2.800789334,0,2.326444312,15.90818762,11.79254916,8.166454677,2.503138968,6.299022518,10.05735087,0,7.703038539,7.390945819,4.413225961,2.27292989,1.794803897,3.587601691,5.47536789
MGG_12178,0,0.809900094,0,0,12.29866287,105.5453649,75.21938322,7.361758527,0,0,0,0,1.599889729,1.708934258,4.515468891,17.93825921,0,0,0,2.209520244,3.413886791,1.347876444,4.490410548,3.386300532
MGG_12181,0,56.85217769,46.70123443,89.24739647,37.53580345,0,0,101.5083765,0,15.33032668,62.89711175,19.42703185,0,11.9961258,18.86727711,41.42117049,0,0,16.23444746,0,5.991075317,17.74054719,7.88028117,8.489519747
MGG_12184,0,8.269099288,6.135299945,5.210992846,25.1843741,3.950222487,5.769270377,16.62607858,0,3.452566521,14.95210865,15.31317134,11.06558576,95.79657346,85.8323974,27.67462625,0,9.145373592,36.56184957,25.47012596,18.66475385,136.7306453,83.21513085,76.31818539
MGG_12186,0,0,0,0,0,0,0,1.508931872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_12203,0,9.055279576,1.144378691,8.747761807,5.518720111,4.126136077,0.886204538,3.618016817,0,9.015795522,2.054995341,0,6.87997906,0,1.109588309,2.43598725,0,5.970400409,1.591251791,3.80062519,4.110590487,1.738875163,0.772401497,1.24817585
MGG_12210,0,0.492756851,0,0,0.325335371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_12213,0,2.616918566,1.719734686,2.921299766,5.183344506,18.98940393,9.988192912,0.679629596,0,1.129053434,1.544089731,1.430769055,2.412434831,1.325242505,2.084316054,4.270841844,0,1.495353586,0,2.855727314,3.529863022,3.48416593,1.160739585,0.625239215
MGG_12214,0,6.825316808,3.101555523,6.889691918,12.84778815,11.61298221,11.27016438,3.394294657,0,3.759243822,6.426411725,6.351762834,11.85725031,1.348253449,2.737382055,3.047142095,0,5.808669742,5.971423269,6.735043635,11.14073928,3.504383229,1.556633224,1.908286804
MGG_12222,0,12.76959617,10.48958771,8.909290011,7.962550343,2.626453468,6.31797869,2.763617866,0,10.71265183,0,19.39340167,2.802807395,2.095687874,1.883461593,1.653978648,0,12.16128877,12.96507518,3.870804074,0.598070415,7.083934595,6.555532999,7.203599993
MGG_12228,0,0.98197152,4.839844383,0,0,0,0,0,0,0,0,0,0,0,0,8.012945281,0,0,2.243258316,0,0,0,0,0
MGG_12230,0,0,0,0,0,1.140762872,0,54.01522288,0,0,0,0,0,0,0.818054872,0,0,0,0,0,2.59763416,2.564005567,7.402987616,35.888966
MGG_12231,0,0,0,0,0.900900943,0,0,1.771864507,0,0,0,0,0,0,1.449073892,0,0,0,0,0,1.150339656,0.567723763,0.252180659,0.815031585
MGG_12239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_12243,0,35.00960887,20.16840477,22.83994022,27.91760086,25.92282376,23.71678676,6.494433848,0,28.44387906,22.80330445,21.12977095,28.7412143,2.302510832,9.294785446,15.90058246,0,25.98066253,5.193342106,6.202018732,24.53150367,6.431823136,3.697281821,11.40622235
MGG_12247,0,7235.427224,994.6586931,88.10896039,49.04602717,27.50237982,35.44148814,132.6355674,3553.579241,16413.66205,701.3059631,451.8398933,699.4853232,46.24035348,20.70840416,95.25617817,0,9073.295063,640.6230681,810.6469438,250.5029679,77.26874782,16.47478722,11.09280148
MGG_12264,0,0,0,1.579680744,26.16013926,6.705920973,5.761145525,2.940055102,0,0,0,0,17.89047962,3.344223835,5.710565366,2.639360035,0,0,0,0,16.22444982,8.478217302,3.765990725,2.704764118
MGG_12267,0,72.04293472,42.45499162,36.05897993,35.67395588,24.93257146,26.89941227,9.151623748,0,48.98869361,30.03303701,40.67302782,33.00052801,9.58352916,17.87944898,31.03685666,2281.610527,58.17020696,21.46669614,29.90874154,52.81304611,14.98718413,9.551703864,25.25767308
MGG_12268,0,76.4372192,32.32720106,55.44198067,58.21139972,42.58848056,42.84685746,28.49925989,0,44.0799975,54.70183814,64.13491646,49.83343815,18.6837167,30.03840084,29.55449597,0,80.00348799,28.52645755,56.77834569,66.0345947,32.74729917,20.70039182,40.90986947
MGG_12272,849.9140473,16.16033211,16.33834895,8.673070211,13.13183822,18.40907527,12.65238431,6.456824754,0,8.044933821,7.334816537,10.19477202,18.00806113,5.246030745,7.920822506,4.347338217,0,10.6549613,25.55817462,10.17406996,26.19959631,8.275334448,10.56812901,9.65264404
MGG_12275,0,497.7161037,1239.534603,353.8728644,238.0019019,193.3980364,166.5531168,52.55802208,1210.118034,522.5165204,1207.156484,916.2883488,384.7833556,21.08424013,54.40064901,80.35792303,0,798.6434278,1048.875583,1542.449715,370.5436938,67.88679554,63.11521493,52.12931956
MGG_12276,0,24.38650722,9.157623753,18.47273022,15.8708163,19.34674353,30.58272023,7.690464338,0,15.78211302,20.55577658,14.28539179,20.41638822,1.911255803,4.902070384,10.55893595,0,31.85115851,7.162662142,8.553829859,22.61465409,5.797893007,3.348021602,7.491177244
MGG_12288,0,8.332934542,6.318545534,7.602728334,9.310562301,12.1029112,11.00940492,1.248527049,0,6.222450116,5.673201425,9.637549949,6.964274945,1.893549054,2.637779123,4.856945382,0,12.81965538,5.857266759,4.371808825,7.835564355,1.600164058,1.54003757,2.29721624
MGG_12290,0,0,0,0,0.821570597,3.685541587,1.583148796,0,0,0,0,0,0.819376723,0,0.330368314,0,0,0,0,0,0,0,0.459948935,1.486525219
MGG_12291,0,0.45959938,0,3.206604276,89.81931884,24.16199731,16.95715114,9.548859338,0,0,1.355912814,2.512804867,29.05280129,22.11099,24.03796902,12.85837008,0,0,3.149786255,2.507702228,27.12221387,16.06265618,14.26993719,16.74577605
MGG_12300,0,292.4368387,193.1583459,100.7667611,369.2106357,248.7937372,293.0884902,168.1697246,0,146.7692732,161.9855066,119.0990219,178.0211281,307.2696979,227.3735864,258.1101927,0,221.6680217,179.9659428,135.1389775,282.2581712,241.8541814,240.8917795,196.4190512
MGG_12301,0,106.8200021,82.00683675,114.9261033,69.20806636,57.65785158,56.52027604,20.74153368,0,79.68284296,45.65126679,143.2773177,90.38759876,14.53489176,18.9507742,32.00344597,0,158.3016641,63.85681162,102.1331221,83.74127079,14.95305561,16.97422589,22.65940025
MGG_12302,0,15.40637021,22.78001943,20.42301533,22.37801816,14.82991734,12.7405784,5.001409525,0,18.27920531,27.27117878,37.90462229,19.78209518,20.80531091,12.27082309,9.877755317,0,33.01302231,61.59121516,29.4215064,14.28698788,16.02503479,15.09070552,13.34333351
MGG_12303,0,123.3540143,101.3291834,91.80111238,217.1804013,353.1710286,240.6386169,48.05367654,0,88.70055238,109.1759231,67.44233798,132.667779,62.46811995,63.31580554,148.5897908,0,46.99111136,75.1454023,100.9580788,107.4586519,41.05839015,62.31308176,68.76794926
MGG_12304,0,2.939207103,4.828824701,6.444967952,7.485046872,12.43618541,11.21829618,5.452356286,0,2.717363234,6.193761574,4.591361352,3.870771461,2.480756206,4.013162632,3.915771855,0,2.399307086,0,1.145509471,2.477866192,4.192779595,3.259228312,5.016007228
MGG_12305,0,88.05822839,105.7210452,119.7250045,131.1857373,97.80391766,53.14379005,51.3092261,0,60.88490625,79.93535598,101.8447427,127.1185112,26.68008878,38.96465219,48.6936478,0,83.86338377,36.10636525,83.15830736,141.8107883,46.97145184,43.81552111,70.13013742
MGG_12307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777769406,0,0,0,0,0,0,0,3.248503517,1.16655037
MGG_12308,0,21.0807329,10.39006373,16.47288479,14.47496947,13.42391536,14.48287972,17.51934069,0,14.55224426,11.19465055,19.59358733,14.71393784,4.981930158,3.693871229,17.69348764,0,22.88721739,12.52101246,17.25335252,11.37400307,8.069231511,5.766081364,9.821466004
MGG_12309,234.8602941,13.05344426,5.079199637,11.02466209,21.31905685,13.98940555,11.36292994,4.014542969,0,2.964120163,4.053720903,11.26865552,12.89299233,4.783869948,4.833586585,8.8096661,0,9.814433009,7.06259701,3.748590925,19.11318747,5.1452048,3.682161743,5.745073157
MGG_12313,0,1.77748676,0,1.65352606,1.173559156,6.141977257,5.27665401,0.769373456,0,0,1.747983989,1.619699523,0.780283569,0.750119191,0.471909244,0,0,0,0,0,1.997987527,0.493030468,0.438004383,1.061701385
MGG_12315,0,1168.112812,186.1042218,155.166578,144.0908431,544.0426389,528.8760811,145.7452168,0,1605.187579,266.7411747,96.59323865,143.0217569,61.40028884,64.28749562,305.2911832,0,1558.839752,52.23018347,144.5956367,103.3827654,38.05044948,48.78491338,73.24812178
MGG_12316,348.3485258,326.5907864,375.8404255,483.4490823,1807.765828,2517.834324,2201.349702,1008.945764,487.4574094,270.3804571,793.6557226,405.310843,471.0319356,262.1039143,1570.201576,1799.632272,1484.512444,368.2901576,195.5399839,581.0168351,724.6172078,926.7971618,1139.557891,1207.573494
MGG_12317,0,0,0,0,0.798143313,0.89511187,0,0,0,0,0,0,0,0,0.320947782,0,0,0,0,0,0,0,0.44683338,0.722068297
MGG_12321,0,17.09914245,3.27742205,12.32766155,10.53682383,11.81697062,10.51469154,3.330563117,0,4.303436628,3.36306609,4.67437623,13.69882401,6.253891265,4.237046377,5.647643134,0,6.513835093,7.161370775,6.99732628,20.18134133,5.691450465,2.738796531,0.680893332
MGG_12322,0,86.97266004,43.51304244,85.90152125,93.57724975,99.64588596,115.2053,86.91008301,0,75.66531545,54.90756112,63.59737209,75.88740416,143.339734,178.1680645,131.8435254,1042.832177,80.78435527,38.42861494,52.72745078,99.87392893,227.242551,197.647087,177.6533956
MGG_12323,0,0,0,0,0,0,0,0,0,10.7810834,0,0,0,0,0,0,0,0,11.41690818,0,0,4.158691956,0,0
MGG_12327,0,68.70764815,50.43566727,35.35780062,46.00665089,37.52445196,46.49676011,21.51379203,0,72.53194991,51.75362822,43.95914578,24.70666017,9.048207448,14.1014762,28.40215019,0,72.39573914,22.26364971,41.21109934,29.98862076,10.94809036,12.96826295,16.88145881
MGG_12329,0,15.50952785,16.66039913,16.64758164,5.119967368,9.275547895,6.830353755,6.196797363,0,10.29460074,28.15772365,17.93772033,15.31888593,5.538240512,4.909519998,9.039904165,0,20.45173551,32.7052042,37.42998049,9.052017728,7.445693021,7.717144183,6.769784427
MGG_12330,0,2.964859347,16.23656261,5.516184205,13.05002813,8.781306483,7.544136704,0,0,10.65975288,2.915648535,16.21001532,9.110626076,2.50240727,1.574295309,5.760339625,0,2.823621844,0,2.696183063,7.4984761,3.289511965,3.287673575,2.361232984
MGG_12335,282.637859,163.7033032,101.8743303,152.2867478,74.23859984,81.42147053,71.00214739,31.67133333,0,115.9310851,95.12818045,103.9679351,95.81693321,25.12167837,24.58455692,62.647083,0,140.5506669,63.27285829,67.66748615,84.68689148,23.39159349,23.53132156,36.29740698
MGG_12336,143.441125,24.54660684,26.54040716,41.57094315,29.36568105,28.58370206,26.95891672,14.71131326,200.72265,21.2714823,37.1372025,37.85287536,26.52431517,10.6245551,16.20879406,23.47859384,0,28.77203201,25.8809229,22.89455106,29.00661927,19.02920923,16.20747021,24.43634374
MGG_12337,3252.960498,13739.71814,31412.08345,2946.415143,1333.7957,402.3202236,538.7362225,479.4292331,12745.57756,33607.54084,24499.54471,13399.28398,3038.297089,314.4317346,391.5836191,740.9901155,2772.5453,21858.50466,29102.93606,15786.36886,908.9045525,608.9136161,246.2079592,118.2224762
MGG_12339,0,4.078833318,8.934822844,14.7032159,8.9766298,3.775209173,2.594665762,3.972366404,0,4.399468924,21.05844687,7.433511771,4.028696613,0.860656523,2.075556971,7.132182742,0,3.88452925,9.317863681,12.98222953,2.865512939,1.414208213,1.005097147,1.015127811
MGG_12345,237.2466816,55.17332951,24.51386416,38.73628648,24.97222148,29.03391229,31.78630334,14.41896626,0,53.89628822,31.73555465,21.81771372,14.85192582,3.660968394,8.752009579,16.98934376,0,39.65662516,31.70826318,34.08011919,24.280511,8.662474353,5.258710541,10.36330028
MGG_12348,0,5.603593174,3.682458321,3.127681472,5.179564492,10.78785236,4.277532388,4.365861223,0,9.670543359,0,6.127395642,5.16573329,3.310690141,2.975422918,6.532235637,0,0,0,0,5.668857046,5.595468849,0.828495073,0
MGG_12349,0,127.4857565,23.32365345,45.56266237,33.18082672,47.09322054,37.9297589,10.69215882,0,94.93827021,25.12979292,24.06170249,29.72691183,5.871313994,5.276737318,16.88032273,827.2814152,109.5147927,10.37804863,26.33666486,23.69726258,5.670419702,4.302912574,6.953367617
MGG_12350,0,1.40105794,0,0,0.462513817,1.556117559,1.782508273,0,0,0,0,0,0,0,0.185985125,0,0,0,0,0,1.771719709,0,0.776802645,0
MGG_12354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_12357,0,5.742755979,4.717388219,3.005021329,6.63524591,18.24909761,14.00368752,10.25357092,0,2.580913309,4.941507872,5.887093925,3.623884131,13.83418536,18.8041169,15.06253697,0,1.367296837,6.012875345,5.222346018,5.849985377,26.28280366,19.10408374,14.86409491
MGG_12366,0,13.0964404,5.379036988,9.137327764,9.727570902,8.485088421,8.331030679,0,0,0,0,8.950403487,1.077954997,15.19881983,2.607754147,11.45011317,0,4.67721115,11.21927861,13.39834246,1.380101238,4.086703946,4.840794114,3.911283399
MGG_12369,0,34.38231805,25.67578461,37.799886,32.56018883,43.20204342,45.51060848,6.764618307,0,26.97098152,29.71325891,30.38080461,12.34897936,6.4487648,9.865880415,23.07650634,1011.900714,46.63602316,14.28081056,36.95141737,19.32375649,7.80283389,7.060346077,7.675341229
MGG_12370,0,41.75951192,46.51303141,66.17198058,55.1421914,39.83015928,37.8205771,10.10993041,0,44.27878467,50.1149123,44.50210692,89.48329702,21.80470246,17.1000313,23.92746256,0,68.75527318,29.1042426,38.61890305,69.21640729,18.25802237,7.586906665,13.10572666
MGG_12371,260.3174335,46.45099343,46.2890371,35.06509662,34.18792132,23.39959371,29.54884224,14.33789027,0,38.60355722,52.7940968,33.30692112,43.8743374,7.712591253,12.43347134,15.09069835,0,62.00600115,37.40106989,31.16183088,72.22130899,9.821673848,9.710634492,16.37433539
MGG_12377,136.7661882,75.814081,85.11805284,29.02952521,38.16867811,41.91718882,53.44479533,94.03105617,0,55.23507225,129.2430238,108.821091,27.13408815,72.51497992,90.28418808,82.54849733,0,84.01400576,123.3828573,139.1609488,42.32841905,78.06783692,85.69538652,42.177553
MGG_12381,0,11.16212503,23.5777633,13.3504536,1.052803826,9.445694133,0,4.14124493,0,6.8797575,9.408733535,8.718227003,7.349947366,1.345868848,2.540108125,5.576546688,0,4.555882716,7.285497824,13.05078494,6.721504733,6.634489113,4.125819497,6.66719093
MGG_12383,0,0,0,0,0,0.282010152,0.484557314,0,0,0,1.123626635,0,0.250788167,0,0,0,0,0,0,0,0,0,0,0
MGG_12385,0,17.44187172,16.89925535,12.48114433,18.89761804,12.58366436,16.50068363,8.1303379,0,15.43628383,27.70767637,11.00323339,7.362169905,17.55235249,12.46722768,15.11895324,0,24.27760128,14.30332185,13.42108732,9.048724888,15.63026747,14.21642091,13.62368729
MGG_12387,0,152.7643942,268.3314648,184.8195148,184.0166095,116.122573,117.8540748,236.35478,0,131.467937,297.2612561,268.7812674,197.4367553,208.4931421,237.5219348,251.018316,0,130.0097767,289.5804812,279.3195757,193.8645449,189.3263066,195.8281989,157.2553076
MGG_12388,310.5153279,227.5373475,144.0069742,100.7646076,10.49498014,9.752321533,13.86761147,8.256482781,0,373.2795799,249.2184783,180.0247853,11.96223425,1.724969326,2.290976722,10.58864055,0,303.6368764,172.2278767,194.5275662,6.891839135,1.133769732,1.342976128,2.712757511
MGG_12392,0,3.058279459,4.522003856,7.681492333,42.60477094,52.3099369,47.8583518,22.23910337,0,1.319475879,18.04510835,7.524350394,11.27723267,3.74282109,14.04673475,26.38178232,0,2.621332518,5.589172957,6.674729811,13.40689392,5.089742394,4.295602688,7.489572583
