"","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","B13","B14","B15","B16","B17","B18","B19","B20","B21","B22","B23","B24","gene"
"2040",0,23.6195592890805,28.8546912728776,21.9723475266937,44.7840965343871,21.5250152991781,38.5258869451077,17.3014277102675,0,5.22590446541129,21.4407888337954,33.1120838370922,29.5104783260391,29.1364030753639,37.4640922771743,14.8259224012557,0,19.033714932857,23.5199556593429,24.7836334740945,50.0358083389867,35.2771800395859,37.1602487098296,39.7920100470008,"MGG_02621"
"2041",0,23.6195592890805,28.8546912728776,21.9723475266937,44.7840965343871,21.5250152991781,38.5258869451077,17.3014277102675,0,5.22590446541129,21.4407888337954,33.1120838370922,29.5104783260391,29.1364030753639,37.4640922771743,14.8259224012557,0,19.033714932857,23.5199556593429,24.7836334740945,50.0358083389867,35.2771800395859,37.1602487098296,39.7920100470008,"MGG_02621"
"2042",0,73.5845693014632,20.4586669246002,18.1663285525805,26.1601392624326,18.0221626138089,15.1230070024857,24.2554545938142,0,76.9269017128741,28.388644208651,47.9683111387711,25.7175644512985,31.2923801728196,44.1817425700156,11.217280147052,0,82.4778380628948,31.0338056473618,35.5171223727893,43.4242627619659,61.2315694057268,46.447218940879,60.8571926635446,"MGG_02622"
"2043",0,40.7308430813867,86.2873505370272,37.3917455898231,40.3378986330328,27.7781229476643,30.0011527631824,22.2695716901596,0,76.3041281904757,44.2710853426669,41.0220323735903,67.7560971768716,13.5701597400515,19.920028409946,13.7444616274356,0,39.8113447791151,63.6639448023036,64.3322912498147,51.5065333069779,24.0819807942421,16.6399659930047,30.7310252752616,"MGG_02623"
"2044",519.508648171884,436.910566704371,375.752994511453,499.391952094172,867.899460418031,672.33799911814,784.008942575269,677.849873553662,1453.93662402986,321.273620008938,374.363505487484,496.445912090298,818.550256899092,1908.2644343462,1709.48491873148,1059.37843544531,2213.92368834507,375.573117612656,374.937473915097,418.738225891521,1172.89925260103,1416.95219628717,1345.5945376735,1377.0074487003,"MGG_02624"
"2045",0,854.60262831129,833.011264684848,775.984014817874,1492.93768595198,887.116397574705,738.72320426586,923.887869757208,0,961.476619507946,1069.62279697643,734.027352954078,1045.58647026377,1039.96569050573,1278.11369614328,1711.22703014937,0,681.488331979182,797.107770773922,676.759883469251,1283.50486183465,852.909913861739,953.193684948876,848.321378472272,"MGG_02625"
"2046",0,49.8380293053217,2.66996482366349,29.8583674212879,42.0251732047048,23.46518315207,22.7437688165038,12.3101447937522,0,25.7092854621357,4.79453638825785,9.6257754181633,37.2757740405632,7.88707609831019,11.9372210660326,21.4707490455139,0,49.5275339797869,3.09380856035056,8.86728811675028,43.3854694155127,9.91709225170997,6.00699996663089,12.6192530810593,"MGG_02626"
"2047",0,33.0018345333637,58.556227457844,28.2442846214781,26.1467635904506,22.4812760450659,17.9143995415476,37.1400303632751,0,21.832272681644,77.8897661642891,64.956095744847,27.5256618679828,23.0262071046057,29.7899044354385,52.8334886811631,0,38.9728535408567,102.531517512812,91.2340484939944,35.2409888469957,43.9386494408585,36.2697885064656,45.9950269056973,"MGG_02627"
"2048",217.032014650686,90.151729735385,74.0551591150022,59.3548826611375,80.4795538030814,98.2487546366113,97.3303365357865,53.5859771933853,0,90.3907410632333,50.5710317574803,66.8183555974166,63.9608897585118,32.4186549589902,43.4025317468819,53.6560837398058,0,87.0664123680297,46.4104834261604,45.8984615797888,70.9168210477506,33.0182746303895,32.6184906269621,24.6487605365901,"MGG_02630"
"2049",0,4.01212046497919,4.70822468322012,2.39934725547005,0,0.848791395830061,2.91683172022634,0,0,2.47286388456525,3.38188044542383,1.56684219555471,0.377409884721599,0.241879925747306,0.304339295187586,2.67258274832271,0,4.91270709646531,0,3.12732096052289,0,0,0.211855266888404,0,"MGG_02631"
"2050",0,98.3206535000002,228.490497878528,121.951785315621,60.4761317264173,51.9565635436202,53.4569723161782,42.5574483260386,401.994097347969,81.5766187483461,264.034594550148,194.117611107164,33.7540645019806,6.7380836458178,28.5575519093314,42.1233201967781,1224.24078186682,102.040250781845,240.925636426058,198.308595118871,55.9672087221066,26.5724213285192,13.6670540594174,30.1166148246113,"MGG_02632"
"2051",0,98.3206535000002,228.490497878528,121.951785315621,60.4761317264173,51.9565635436202,53.4569723161782,42.5574483260386,401.994097347969,81.5766187483461,264.034594550148,194.117611107164,33.7540645019806,6.7380836458178,28.5575519093314,42.1233201967781,1224.24078186682,102.040250781845,240.925636426058,198.308595118871,55.9672087221066,26.5724213285192,13.6670540594174,30.1166148246113,"MGG_02632"
"2052",0,141.592950487933,100.687620599814,42.7593170108908,18.8364565891841,46.1619231195846,34.953095194891,36.3609135318139,0,237.063375749384,88.8452111430479,80.8805692007015,28.8750188338676,57.7471431665425,37.7321218349191,33.8738665377494,3078.75249483655,182.648411882551,82.0722131301523,99.4540478646734,36.968564881804,45.2827403430352,45.6968260031357,60.5904357382467,"MGG_02633"
"2053",0,173.153934180341,136.128987053495,223.335554730072,150.325649495377,132.668882098513,113.977593756555,63.453366657341,0,131.385138475159,192.217824625559,188.758905341489,148.058919565718,34.6685271454174,81.0369114932165,84.2071399057497,0,175.02226506258,113.248363350252,130.413877756828,154.931071286638,73.6634663845039,45.1550097578028,85.6593031528636,"MGG_02634"
"2054",0,4.45445051624242,0,4.14380021174175,0,3.29829265227442,0,0,0,0,0,0,0.977710389767911,0,0.394207601556385,0,0,0,3.39197996508,4.05078711372077,3.75527547057613,0,0.548827955888438,0,"MGG_02635"
"2055",0,10.1886326725103,2.78981821699093,2.36952111555398,3.36344647659848,243.29919528642,187.957372745179,76.0739257715082,0,10.9895573875534,0,4.64209462633268,0,5.73295514616542,15.3283596671483,76.2115209990885,0,7.27745629966719,3.87922570592022,4.63266813558121,3.57892275510708,6.35866297674855,19.4576187455034,56.2929032137788,"MGG_02637"
"2056",0,36.9752884957266,23.36412248816,17.8598028790628,5.16415803732992,53.177100043263,67.8492340936108,27.7001142950547,0,23.0087899033797,16.7822638645093,1.94382678395886,3.74572216415422,4.8012255937811,8.49518521341289,60.5098857209531,0,56.8839769064405,6.49753478562461,9.69939771590745,4.19617825861948,6.50862951568993,14.7183659101418,34.4024407804213,"MGG_02638"
"2057",324.918822088175,110.25410725011,216.270762961383,39.7881705680963,19.7672362698892,63.3394584325448,67.717399735908,130.826201451149,454.671329277216,135.324058808621,228.531845677573,185.777093488008,42.5581799655914,81.0236977402784,153.297538197818,66.4788171065197,0,109.980452837955,390.831614994606,377.28220080278,54.8876985285754,215.126707500776,263.839652225896,241.56408306039,"MGG_02641"
"2058",0,89.822658213037,23.3271669341366,28.8578283387629,44.8346936808608,76.5654377678366,60.0841336996285,20.0407973956605,0,59.2621240124189,23.6765594327501,27.001769596504,36.3817254050418,14.1985277527865,20.2414666934234,34.5429474977789,0,129.638483397938,10.5770502551578,27.7890301519724,47.0998095425812,14.6405168479627,10.2683051149401,17.5150962900602,"MGG_02644"
"2059",0,2.33288110528066,0,0,0,1.72737907405643,0,3.02931673726436,0,0,0,0,1.53613700707368,0.984501785062563,0,0,0,0,0,0,0,0,1.72459031300048,0,"MGG_02645"
"2060",0,12.4996345640964,4.40049757974169,3.73754528902197,1.76843518450058,1.3221913900185,3.40773640516639,1.15936813401476,0,1.92603232839232,0,2.44072368152859,1.76371285997349,0.376784633789376,0,1.04079339055051,0,0,2.03962193978667,4.87153482957269,0,0,0.330014195697623,1.06658454341337,"MGG_02646"
"2061",63902.6017874117,40254.7911670281,23275.2739223648,89591.4686674585,25183.2383626924,54585.1231812072,87164.8304781855,126079.865873625,13757.1313314638,15843.0857678038,9889.5899714069,10510.1094353002,1543.34157946943,1859.90810623536,18631.2678902114,32585.8168145494,0,17069.933403341,4097.86884833928,8041.8784173446,1598.62735602684,13828.9640244654,20431.3916279502,29443.5224261584,"MGG_02647"
"2062",0,6.10354496268111,1.43250240361804,0,27.0570583228589,51.3270477845428,23.2958661059566,7.92563790338172,0,1.8809549760257,3.85858167842241,1.1918001806613,1.14828964925933,25.7576389013886,126.163207289599,24.9026427094378,0,1.24559772126691,0,0,8.82090238194903,202.430967163326,139.06833314591,173.430050752238,"MGG_02648"
"2063",0,0,0,0.947285084296568,10.9811915335733,6.7859958157783,7.77325184414267,2.20382374453109,0,0,0,1.85581253973764,6.25821029165634,5.44330004076833,8.11053298398171,9.10076407292249,0,0,0,0,7.72620452974415,14.9699132304924,7.52782243195406,11.5564818094936,"MGG_02649"
"2064",0,0,0,0.759757877617841,0.359482617221331,0.403157117815651,1.38543047827403,0,0,0,1.60631832494113,0,0.358522676141643,0.459550434657193,0.433663278240062,0,0,0,0,0,0,0,0.603759363342286,0,"MGG_02650"
"2065",894.218077385221,219.72761865652,100.991419455072,107.677089331919,234.878293526094,234.36123705395,181.374957539234,64.5373372132512,0,132.607325809812,84.8887969252929,89.3850135495974,170.521012915011,59.6105357432136,118.408221153449,140.267946689895,0,127.050967569225,89.6348748219013,107.044204154068,197.36769079611,81.6253899852119,110.22333704728,163.274236969449,"MGG_02651"
"2066",0,41.9197729988845,26.9023493487138,37.4730233319683,50.8130690399987,31.52443802973,39.9995996156771,21.6885844292632,0,15.5426807022688,66.666917331507,51.9261687663724,32.5629127895318,51.1369214356284,60.1682191553998,24.4334150033126,0,39.2990394530776,77.8077194333961,60.7553323524065,67.0907872297815,92.3841121388302,45.878742273112,76.6815758100482,"MGG_02653"
"2067",0,0.938494917925885,0,0,4.33739102885524,7.64398205519477,8.35805883190811,0,0,0,0,0,4.01682237994725,0,0.99665311172118,4.9231116370582,0,0,0,0,5.14272075894166,1.1714178104748,1.04067835299762,4.76482396503121,"MGG_02654"
"2068",0,141.602618563693,41.3097302399647,65.2481264772426,166.012090893752,151.558145037988,150.409928479486,95.0881545781704,0,148.451688742954,63.7697424141141,63.9133315398772,117.640976715024,164.380712293792,192.890998767157,143.985755170669,1285.29907705143,191.572661372031,58.4486709160394,95.0735868972741,136.855335125754,284.483179544202,178.054203747178,183.651736750503,"MGG_02655"
"2069",0,4.09760666462581,2.40427138328941,2.2462642738093,3.3817297034879,4.22602334354028,4.28228463627445,2.6604331493318,0,3.47263560030455,8.20310305637712,4.80068064677757,2.69815946629916,0.864617803855683,1.74838414879073,1.70595464681354,0,5.85361243133172,2.67450009388048,3.19395474839738,3.82456099586351,1.82663650960836,2.16369264361684,3.05940019460822,"MGG_02656"
"2070",0,262.624364239307,99.5690050965495,225.516112931974,110.514745262381,89.750724002735,25.7020119009381,71.2031654700189,0,105.836832805953,119.199377671453,181.455773985192,121.62166425958,26.7941636056698,52.1020300423255,50.4638203798611,0,173.155626885978,46.1500372713701,133.847134771675,94.8868196368109,48.0299634341779,32.0020808081428,48.2667061688332,"MGG_02657"
"2071",319.121105824642,74.2137837717473,46.0097582938823,56.6634001619265,51.7720478159486,98.843594836725,123.516860316646,16.3645208255636,0,52.3582455741093,30.2944074069003,48.4864492633503,39.6473812269894,9.06085507725385,12.0201889622637,33.1904033508243,0,56.0093371704075,29.8556049773784,52.2080945089569,61.3846395828116,21.7502431223567,9.48884780226252,22.0247278637313,"MGG_02658"
"2072",0,641.913913331784,755.201322473766,933.675196381918,1228.94116674401,837.15337663613,837.443682329807,606.321319378491,0,762.785502445818,489.493525311374,713.814479886343,2112.21783868073,605.68713397668,796.993579150178,543.252702342964,0,577.659721973386,381.102456961555,601.057942794302,2017.11464811999,629.968226149389,587.474186375202,758.713263166878,"MGG_02659"
"2073",0,641.913913331784,755.201322473766,933.675196381918,1228.94116674401,837.15337663613,837.443682329807,606.321319378491,0,762.785502445818,489.493525311374,713.814479886343,2112.21783868073,605.68713397668,796.993579150178,543.252702342964,0,577.659721973386,381.102456961555,601.057942794302,2017.11464811999,629.968226149389,587.474186375202,758.713263166878,"MGG_02659"
"2074",0,225.502195977609,320.377479472355,272.111350457992,458.839670514277,335.728300388821,300.169971887457,185.4883066944,0,230.245095727218,279.369373218416,157.952420810359,919.984632473338,271.269441921086,249.277125381046,256.32458529238,0,215.524180126262,159.493909115211,179.524962058215,774.635870895214,205.676091457951,182.424394058427,323.552111125699,"MGG_02660"
"2075",0,1.4387692714838,1.18187734880131,2.00764574331315,1.89985195947517,3.19600505100435,6.40670396126368,0,0,3.1037408030383,0,0,0,1.21435328432527,0.190991160964708,0,0,0,1.64339345294689,0,0,0,0.531807545319634,0.859383801217209,"MGG_02662"
"2076",338.52798741124,47.0381363414726,53.6885516233164,40.0728677746045,41.8441820216585,44.7281958064375,47.8757457743957,28.2898898524712,0,39.5205078933792,42.3620364695106,37.8995337354072,38.4720966258091,20.6864323931007,24.713625488793,39.8263803529504,0,55.1715011618748,26.0156530225467,36.4717666992918,42.9943500110907,32.549343322872,28.5505474853797,40.2217923105333,"MGG_02663"
"2077",0,10.3571186418217,23.3178316370524,9.90245423454916,19.3747110299411,11.2193405600923,13.4209525036545,10.2113021438488,0,11.9987907909034,28.8580976074212,15.7295312455454,14.0186281595615,30.8385584894472,30.8072318133628,13.6386150430688,0,11.5076906479605,19.2787229466138,19.3603610009281,23.6072668271974,71.3413548912873,43.1743517024426,27.380356707564,"MGG_02665"
"2078",0,6.44523377448445,0,2.24840535735398,1.06384239801542,0,0,2.09233279231759,0,3.47594563066347,0,0,0,0.679990092697209,0,3.75667758528979,0,0,0,0,2.71679169037749,2.68162050104322,1.19116526205931,1.92488455606843,"MGG_02666"
"2079",0,46.2628511028945,29.127764060949,48.3194368989715,36.0313687895664,34.0501523561525,42.2934027031467,17.9861415112474,0,60.3575480251959,26.1528023629892,34.0782881761872,31.7396780699961,6.3129679583845,17.3572147374786,20.3447200143415,0,53.0291197512778,18.9853047166713,26.4515120675142,31.9951500886491,13.3700353372202,9.7275365052241,13.7337780589519,"MGG_02667"
"2080",0,137.076643615945,134.188483389177,125.8652383206,157.559299765695,117.275168204614,140.963349252186,58.1030300369232,0,127.16820383841,111.054037677068,126.202757432245,151.058796927261,60.8451678034535,59.9632803698453,87.7621518610825,0,144.074856009279,105.462947267825,89.1313573584036,146.696549578485,62.0560446103633,54.0800039167991,95.0276918679281,"MGG_02668"
"2081",0,214.524663829177,384.051876800977,251.020911418328,263.584018872921,170.241452671854,124.838343518842,69.9539871284396,0,232.425985769936,266.779559550394,241.941031980256,229.30751282275,101.493043960871,89.646139925766,82.9849490691049,0,261.107691335999,239.540669646635,272.943176789298,250.598523656193,118.473909804306,86.7611968576314,114.920728973412,"MGG_02669"
"2082",0,1.60171196675607,1.12776571139109,0,0.151072352444773,0,0.873339480721036,0.297124496657048,0,1.48081882534686,0.675054304432731,0.625512099286221,0.452006813360039,0.386251584387099,0.30374455061296,0.533471989126393,0,0,1.04543436109668,1.87272570081563,0.578702417576221,0.571210620406471,0.0845765024149687,0.410018681261923,"MGG_02670"
"2083",0,87.4457772230158,130.272234860671,57.90829662991,89.0485463790292,43.89771052575,49.0270358761371,51.001715363792,0,65.5443081157598,87.4518813192782,99.2663947943209,80.0272750134805,85.0647521868644,91.0940343357817,70.8379414711395,0,59.2841447084,84.6461546439494,101.086550034985,108.081309927106,139.9817216399,107.923593553585,104.906208305729,"MGG_02671"
"2084",0,37.5261558025307,4.40369561577347,14.9610461133234,19.4669242293825,37.0482639778732,23.871490704505,20.8837925651815,0,25.0566167954586,5.27189938621666,9.76998985309553,18.8266093657635,27.9023260275217,21.5863040422024,20.8309956219194,0,35.7385160142571,10.2055211158657,7.3126127837808,40.6748732656007,16.3567157450987,11.5588911058481,11.2072766140568,"MGG_02686"
"2085",0,4.52550310116408,4.9566340836845,1.4032992128107,0.995965337037749,1.48929042458526,0,0.652944752776408,0,3.25416750453525,1.4834628947718,1.37459161941303,0.331101923406066,0.424402814501407,0.266997050379294,0.586164621181208,0,1.43664031655325,0,4.11540089590282,0.423908396678532,0.418420540346826,0.55758226684126,0.30034497265444,"MGG_02688"
"2086",0,227.300756909586,225.256889633024,110.597551705457,17.7439767437792,13.4913489741051,17.385894886677,31.349331525947,0,175.892636679928,102.133040054278,154.408553973191,22.1957284186215,6.72809760114078,7.61891268158105,16.9920414824816,0,131.445403101609,112.384000147208,116.813954292373,26.1130085334468,16.6779109783296,17.0053294905663,14.1481511016248,"MGG_02689"
"2087",0,48.8793258859714,59.0313194287149,60.075283638474,54.0713724777511,29.4814215269647,34.594177155765,27.7424156807607,0,53.7691631772274,58.2546270249449,56.6340433401135,63.5187394452063,34.1516877783024,33.2591645635391,35.0934814079223,0,52.716529151249,58.419218924648,62.7008090683034,58.3995761964477,44.175426084326,27.2801308121229,47.1774101596065,"MGG_02690"
"2088",0,46.3078622353238,52.957095873782,33.5757992045929,45.2616226745017,25.2122074970755,26.5697734337826,44.2148242394291,0,54.8449796554612,32.145348103844,44.6793036708771,40.0586865456164,38.1269038791973,40.1375541844655,34.4003738630811,0,44.1018868224046,34.225428569367,33.4414315784127,40.953026291379,50.2452302114781,32.555144833926,25.7616796614882,"MGG_02691"
"2089",0,49.0773154306439,31.4317002363552,12.767839082728,5.49196041735972,16.6298219517923,10.5828891067075,9.72127827120762,0,39.4771470611076,41.7186300549324,11.3696769603006,4.9295655105213,0,1.54589124399243,6.78769113093124,0,47.5316045192517,26.6034044351877,11.3465890736157,4.20753462738435,2.76870966481188,3.68954977652742,21.8613749378651,"MGG_02692"
"2090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_02693"
"2091",0,0,0,0,5.65073699617445,2.98224003940292,3.84312287462254,0,0,0,0,0,0.331508682525729,1.69969677552161,1.4702878112103,3.5213083508306,0,0,0,0,1.27328750599387,0.418934570494672,2.04697994358391,1.80428368093392,"MGG_02694"
"2092",369.966986242125,101.18974473781,81.7888256150228,48.3248813425658,77.5270465148817,78.9325563774053,77.7944824501608,31.6198267712255,0,63.035172480016,110.152996330316,99.1103548125642,45.6081240973426,5.70898372279897,33.9046298437192,47.3098316061197,0,98.9460725062732,90.239805021697,78.2415236349129,55.6547692100525,28.8179780605067,21.4013915404455,62.7036227461181,"MGG_02695"
"2093",2880.05626490198,3480.07053577027,366.792135270011,2615.70542881267,4387.53443552614,2734.99657499083,2795.25958756999,817.369856526226,0,1433.17168569782,1086.52220654079,500.101056719196,3735.07765781328,531.530248871093,793.722244656189,686.070829082093,1753.36687603638,2548.04298611235,170.465671549042,336.55438310473,3020.5869808613,834.755122199559,496.024420396793,1490.61298135439,"MGG_02696"
"2094",223.613991152463,56.5818311384792,44.5984986154347,61.6113311610126,68.2364758980319,51.8250484740453,48.6846683071697,59.8827982963296,0,26.8107389240374,69.4729470592254,90.3028804086063,49.5331648383616,53.2772870766152,47.0632909273924,62.1460806870053,0,37.377872561561,66.4968841677774,60.674519194183,72.2403511115459,59.0580723567741,37.8389061877817,38.68050138647,"MGG_02697"
"2095",0,0,4.32511432355767,4.59189852157678,3.0417463853321,5.36060840059162,11.7227591753743,3.41852231378655,0,0,1.94168457051235,1.79918442690839,0.866749681721446,16.6648535565729,3.31995395486351,2.30166889526989,0,0,1.5035114620376,3.591061809594,0.554847981733946,13.6916250153639,4.37887144248463,1.57246993177753,"MGG_02698"
"2096",0,64.3059559729532,33.362616199886,24.2040140378887,38.6861931629314,41.8199900432565,36.0626695347839,32.9618015252234,0,98.1093429081537,29.3310630682557,26.6001926076021,37.4685806148979,34.6364396081302,23.5873426560992,48.5779391364843,0,99.1163169531181,18.3629142500477,23.0836320038596,38.5193569259922,28.5155182081855,22.3618118682088,18.3206815950301,"MGG_02701"
"2097",0,0,0,0,0,0,0,2.28717753658785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_02702"
"2098",0,2.19776249996945,5.05498703028603,4.90678094432917,5.80415981183958,2.92919519065058,2.7961226492159,9.70312786884212,0,0.948211124846704,5.18708155554818,4.80640187267052,4.05206250918471,14.8396836818869,11.9031809785649,5.12396317049715,0,2.51168078224719,9.03719510181486,11.9916043266385,8.89343751058143,14.9962699560485,9.58575019701895,15.2277156139171,"MGG_02704"
"2099",183.129628048389,143.031532654874,17.6019903189667,32.8903985433933,18.214882400356,8.92479188262491,14.3124929016989,6.26058792367968,256.260289507659,150.230521614601,71.9091670527784,38.8075065363045,20.8118117476871,1.01731851123131,4.62227736726898,7.18147439479853,0,248.712486174537,52.01035946456,48.9589250372055,27.7743119117905,5.34921945698295,2.47510646773217,4.31966740082415,"MGG_02705"
"2100",1352.47786442817,275.953747025528,368.866487792458,485.814736328803,363.735675442455,237.286019418333,368.701726405159,445.670251348991,946.286990217343,194.163582440754,300.553401532468,454.245578109491,308.707926060331,284.669126771099,415.160544291402,686.031887995891,0,240.200944318326,291.4755945536,437.133049304947,300.180346545812,355.55310662585,458.08545694848,465.537123905392,"MGG_02708"
"2101",728.392541370977,24.5033378484462,140.022765275663,214.070011631886,68.2288039163945,67.051945946584,48.7950055103722,22.1344876331136,0,16.0875438590759,94.2911640654349,55.3350551818305,69.4496326430288,22.0301469633194,48.3666082228469,14.9030069198065,0,24.3506798888922,65.7115286822604,964.943825314891,117.656620376214,54.0774103033166,25.5961183586792,28.6355767905587,"MGG_02709"
"2102",0,220.940745605624,267.358926866567,193.929849909514,299.588297951655,226.042989769207,142.058159359719,81.7505756410926,2272.91735041576,153.747624127318,276.848575304008,194.833420838543,426.281729938809,102.763913380902,182.912327122162,180.012004678693,0,240.95997657204,236.081805569568,353.228636316451,491.690734947434,137.393538878812,134.7921459662,194.405900995545,"MGG_02710"
"2103",1108.92479253576,263.564783184001,357.067287783103,367.775935679322,543.461362751354,344.07545275191,403.418895051984,256.948404097196,0,327.144721984627,291.887959684355,241.646134255719,906.732227065868,275.843632735319,380.445699772235,268.483502411482,0,238.651922242208,224.166021597253,245.580304780903,879.21006228523,289.500921419847,226.915018099637,387.031941328459,"MGG_02711"
"2104",0,6.14155847743506,6.42088952030428,5.45355722689718,16.9567395483857,13.2291193028554,12.0756435828853,4.34999978348316,0,8.43098347564651,9.88301574309826,15.262836101112,23.5289868186109,4.71237457518593,7.5597632145881,8.46105471582412,0,3.19035928607874,10.2036672519028,6.09273702118219,24.005112408642,3.71676011316254,8.87396482354766,12.0056151194568,"MGG_02712"
"2105",0,340.201768561075,424.868288821111,360.860207865717,557.880628861646,377.852999863033,351.889990994685,231.655837738406,1323.09868260985,313.24565151924,432.473654036005,275.977486154033,883.304698139478,318.069381548643,270.962962696795,212.79951613051,0,272.630376382583,217.987175888583,294.281254164839,769.472418132899,231.30560455652,238.716083994508,286.633498284158,"MGG_02713"
"2106",0,123.813397197335,332.13543141007,103.930812863811,171.155585299595,120.326698426955,78.7613411787317,236.138933958461,0,118.939694274733,316.761929446573,243.273516027354,114.011339329883,420.454298937694,243.711483469837,164.628784282499,0,96.7273761518839,260.747451225945,226.946065140699,164.723932364721,326.792696920601,254.208818454108,112.664810650921,"MGG_02714"
"2107",0,6.07875571066951,6.24174409487464,16.9644824490589,64.7162025398416,48.3858308988787,41.5689081760007,13.8135345411227,0,6.55660448997832,2.24169763764961,18.6946159364547,64.0430518845255,15.3918152997173,17.3490326895099,19.486894297489,0,4.34188575274746,48.603005877883,39.3862687719747,101.851983158691,18.3362845570406,16.8515283365498,14.0696212622641,"MGG_02715"
"2108",96.672224582186,40.4389311040957,21.8359825848804,22.2950272001958,21.3780322803957,25.3363499517784,35.4384990183279,22.2162668643055,0,26.8417358740964,20.4400542965079,27.4436149709034,22.3450958774789,11.0986583065443,19.3327205814461,21.7571903208767,0,43.6295850476195,25.1946675175074,25.4591620690756,24.913089159829,15.5308850134025,12.4909329323375,16.299975551586,"MGG_02716"
"2109",0,9.68053812978668,6.11698482465607,7.27361175870842,6.39143109988792,15.4386466485625,52.1067871280591,2.90087811121439,0,1.60638795650892,6.59067252159369,0,1.47100703100151,4.71380170255576,10.2804376090925,13.0209494135801,0,4.25510063473373,5.10337869973272,6.09458218684578,8.78884580151796,13.0126000267158,8.53259598530856,3.55829658699021,"MGG_02717"
"2110",0,59.1703480339368,28.0831754634424,58.7134387220906,43.4070454377415,29.2084097976815,45.72562667296,11.9520314906612,0,30.256216940563,45.2575177255248,89.8630082744616,34.921514627475,7.21371307964023,18.6184039408876,22.9920721730704,0,38.8200188210886,48.0609097084276,40.6551724867975,41.3843405869694,17.5065364046715,9.55841115902388,28.2741866235762,"MGG_02719"
"2111",781.194231172963,4.57036558543832,0,3.18872358301317,9.05254739426505,39.763431491918,29.0734388470516,2.96737903445784,0,7.39446054701551,0,3.12349117980006,0.752364500676422,3.85749026563547,6.37033622292046,29.3027834324695,0,6.52896946835074,0,6.23429689620966,0,4.75389507968397,13.5146333821748,13.6495066568793,"MGG_02720"
"2112",0,49.4491037700516,31.4804826858444,15.5251881236297,33.8723354569726,48.514253310679,51.1160460774959,30.5003001410036,0,42.6690238905376,21.8827558233307,15.2075860156781,16.2804263997553,23.7374319287307,35.6106812555279,56.9233923601087,0,51.2141687507331,14.1204595831385,28.6671088047931,16.6750090277166,33.9469696308534,38.1547181641175,48.7347091375032,"MGG_02722"
"2113",0,18.0356236061062,8.64229750838022,31.4584343703133,24.8078163106897,17.8059417511538,19.1216504886476,3.90330053921349,0,12.9689316195415,26.6044017925457,22.5975804426122,20.2880882101718,5.70842538698256,7.18248177701266,7.88420078795384,0,17.1764575744386,15.4505102076871,28.7021541700802,16.4717950958767,10.6305927625402,6.6664481292268,14.3636862227893,"MGG_02723"
"2114",0,3.46969428734593,4.7503019499093,11.2970207089629,7.25424423519734,8.56377019781505,2.94289936024718,5.25642024636323,0,4.98992759397221,5.11815631850949,1.58084501856296,3.42704507269543,1.46424959753896,3.6847099991197,6.06705197041039,0,3.30440787767892,2.64210668963898,9.46580921023743,6.33768974055839,2.8872198150931,1.28249166738183,2.41787592049893,"MGG_02726"
"2115",0,120.697303029144,95.3039270352274,139.697155083513,44.4773561471652,67.8936222669091,86.897278331743,17.0093598839699,0,98.9004408627209,74.5287694051451,122.771744637986,27.1080250532911,5.1330454562128,10.9298107609606,19.632499983398,0,125.640427683955,47.023064721383,125.074988415433,31.5511729034707,12.4570864066726,8.30008305891556,6.70633295105119,"MGG_02727"
"2116",402.762334806952,126.065004931166,44.5194565877652,56.7186376850095,17.1132328635236,27.4799773060602,10.4926277621463,3.05979860189424,563.60073255398,110.559054580293,43.4483322678134,54.7531391096336,11.6369554776401,1.49161219183892,2.18958050658438,10.9874269193143,0,138.012466250964,41.7179404617506,75.5344663716135,14.8987450389891,3.92156481513365,2.61291546224606,1.40746230597049,"MGG_02728"
"2117",0,1.23510984778271,0,2.75753793475762,1.46783318207191,2.1948855262875,1.57137935500439,1.28306202173062,0,0.532880553786665,0.728765677660652,0,0.487971189106589,1.04246019836844,0.655824581251128,0.863877335013896,0,0.705763627480952,1.12861539525266,0.673910333566565,0.208249152075349,0.411106377797062,0.730447333696005,1.47547409712699,"MGG_02729"
"2118",0,49.1771336993164,116.599184279946,84.2170886669987,69.7334184957317,57.1024411544673,39.1037752492844,29.7520212463959,0,84.3864800607892,89.0280027257824,67.2175301892973,118.119858670743,79.4756966024209,33.5305818472923,53.4182476821002,0,38.3191153524294,63.8308957065054,80.8021553175101,83.3875987675386,23.7158860357034,23.9608306850785,19.6937563773937,"MGG_02730"
"2119",305.326913455179,450.596875250728,692.596439997004,580.776252851482,490.919020423829,413.004226757228,357.374131954956,122.357767247942,0,523.107721865076,810.260104720666,571.336798557776,441.676495640102,101.391882714002,146.899536787462,245.195876109398,1301.17273074549,523.123895869526,514.171428691415,497.077045370725,406.22450281128,117.799896877556,114.556522320409,186.720094695995,"MGG_02731"
